"tabel";"gecheckt";"regel";"sub";"sql";"regel_oud";"sub_oud";"sql_oud";"nieuw";"volgnr";"opmerking";"linkveld";"toegevoegd_20190424";"gewijzigd_20190424";"toegevoegd_20190510";"gewijzigd_20190510"
"M";1;"320";0;"UPDATE _tbl_HS_Opnamen_Grasland_G INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE ((([_tbl_HS_Opnamen_Grasland].rietl_sleutel_bedekking)>=50)) OR ((([_tbl_HS_Opnamen_Grasland].KruidlaagBedekkingSom_Vast)>0) AND (([rietl_sleutel_bedekking]/[KruidlaagBedekkingSom_Vast])>=0.5))";;;;1;1154;;400;0;0;0;0
"M";1;"3301";0;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS OppGras INTO t1
FROM (tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA) INNER JOIN tbl_LSVI3_soorten ON SPECSYNO.SPECIESNAM = tbl_LSVI3_soorten.WetNaam
WHERE (((tbl_LSVI3_soorten.SoortenlijstNr)=675))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";;;;1;1155;;401;0;0;0;0
"M";1;"3301";1;"UPDATE (_tbl_HS_Opnamen_Grasland_G INNER JOIN t1 ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = t1.RecordingGivid) INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE (((t1.OppGras)>10)) OR ((([_tbl_HS_Opnamen_Grasland].KruidlaagBedekkingSom_Vast)>0) AND (([OppGras]/[KruidlaagBedekkingSom_Vast])>=0.1))";;;;1;1156;;401;0;0;0;0
"M";1;"3302";0;"UPDATE _tbl_HS_Opnamen_Grasland_G INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE ((([_tbl_HS_Opnamen_Grasland].invasief_bedekking)>=1))";;;;1;1157;;402;0;0;0;0
"M";1;"3303";0;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS OppMr_eutr INTO t1
FROM (tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA) INNER JOIN tbl_LSVI3_soorten ON SPECSYNO.SPECIESNAM = tbl_LSVI3_soorten.WetNaam
WHERE (((tbl_LSVI3_soorten.SoortenlijstNr)=673))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";;;;1;1159;;403;0;0;0;0
"M";1;"3303";1;"UPDATE (_tbl_HS_Opnamen_Grasland_G INNER JOIN t1 ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = t1.RecordingGivid) INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE (((t1.OppMr_eutr)>30)) OR ((([_tbl_HS_Opnamen_Grasland].KruidlaagBedekkingSom_Vast)>0) AND (([OppMr_eutr]/[KruidlaagBedekkingSom_Vast])>=0.3))";;;;1;1160;;403;0;0;0;0
"M";1;"3304";0;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS OppRuig INTO t1
FROM (tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA) INNER JOIN tbl_LSVI3_soorten ON SPECSYNO.SPECIESNAM = tbl_LSVI3_soorten.WetNaam
WHERE (((tbl_LSVI3_soorten.SoortenlijstNr)=674))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";;;;1;1161;;404;0;0;0;0
"M";1;"3304";1;"UPDATE (_tbl_HS_Opnamen_Grasland_G INNER JOIN t1 ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = t1.RecordingGivid) INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE (((t1.OppRuig)>30)) OR ((([_tbl_HS_Opnamen_Grasland].KruidlaagBedekkingSom_Vast)>0) AND (([OppRuig]/[KruidlaagBedekkingSom_Vast])>=0.3))";;;;1;1162;;404;0;0;0;0
"M";1;"3351";0;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS OppGras INTO t1
FROM (tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA) INNER JOIN tbl_LSVI3_soorten ON SPECSYNO.SPECIESNAM = tbl_LSVI3_soorten.WetNaam
WHERE (((tbl_LSVI3_soorten.SoortenlijstNr)=675))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";;;;1;1163;;406;0;0;0;0
"M";1;"3351";1;"UPDATE (_tbl_HS_Opnamen_Grasland_G INNER JOIN t1 ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = t1.RecordingGivid) INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE (((t1.OppGras)>10)) OR ((([_tbl_HS_Opnamen_Grasland].KruidlaagBedekkingSom_Vast)>0) AND (([OppGras]/[KruidlaagBedekkingSom_Vast])>=0.1))";;;;1;1164;;406;0;0;0;0
"M";1;"3352";0;"UPDATE _tbl_HS_Opnamen_Grasland_G INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE ((([_tbl_HS_Opnamen_Grasland].invasief_bedekking)>=1))";;;;1;1165;;407;0;0;0;0
"M";1;"3353";0;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS OppMr_eutr INTO t1
FROM (tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA) INNER JOIN tbl_LSVI3_soorten ON SPECSYNO.SPECIESNAM = tbl_LSVI3_soorten.WetNaam
WHERE (((tbl_LSVI3_soorten.SoortenlijstNr)=673))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";;;;1;1167;;408;0;0;0;0
"M";1;"3353";1;"UPDATE (_tbl_HS_Opnamen_Grasland_G INNER JOIN t1 ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = t1.RecordingGivid) INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE (((t1.OppMr_eutr)>30)) OR ((([_tbl_HS_Opnamen_Grasland].KruidlaagBedekkingSom_Vast)>0) AND (([OppMr_eutr]/[KruidlaagBedekkingSom_Vast])>=0.3))";;;;1;1168;;408;0;0;0;0
"M";1;"3354";0;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS OppRuig INTO t1
FROM (tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA) INNER JOIN tbl_LSVI3_soorten ON SPECSYNO.SPECIESNAM = tbl_LSVI3_soorten.WetNaam
WHERE (((tbl_LSVI3_soorten.SoortenlijstNr)=674))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";;;;1;1169;;409;0;0;0;0
"M";1;"3354";1;"UPDATE (_tbl_HS_Opnamen_Grasland_G INNER JOIN t1 ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = t1.RecordingGivid) INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE (((t1.OppRuig)>30)) OR ((([_tbl_HS_Opnamen_Grasland].KruidlaagBedekkingSom_Vast)>0) AND (([OppRuig]/[KruidlaagBedekkingSom_Vast])>=0.3))";;;;1;1170;;409;0;0;0;0
"M";1;"4001";0;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS melk_bert_henn_wed_bedek INTO t1
FROM tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA
WHERE (((SPECSYNO.SpeciesZonderAuteur)=""Peucedanum palustre"")) OR (((SPECSYNO.SpeciesZonderAuteur)=""Calamagrostis canescens"")) OR (((SPECSYNO.SpeciesZonderAuteur)=""Lysimachia vulgaris"")) OR (((SPECSYNO.SpeciesZonderAuteur)=""Achillea ptarmica""))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";;;;1;1171;;411;0;0;0;0
"M";1;"4001";1;"UPDATE (_tbl_HS_Opnamen_Grasland_G INNER JOIN t1 ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = t1.RecordingGivid) INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE (((t1.melk_bert_henn_wed_bedek)>=10) AND (([_tbl_HS_Opnamen_Grasland].zuurlaagv_sleutel_bedekking)<5)) OR ((([_tbl_HS_Opnamen_Grasland].KruidlaagBedekkingSom_Vast)>0) AND (([melk_bert_henn_wed_bedek]/[KruidlaagBedekkingSom_Vast])>=0.1) AND (([zuurlaagv_sleutel_bedekking]/[KruidlaagBedekkingSom_Vast])<0.05))";;;;1;1172;;411;0;0;0;0
"M";1;"4002";0;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS melk_bert_henn_wed_bedek INTO t1
FROM tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA
WHERE (((SPECSYNO.SpeciesZonderAuteur)=""Peucedanum palustre"")) OR (((SPECSYNO.SpeciesZonderAuteur)=""Calamagrostis canescens"")) OR (((SPECSYNO.SpeciesZonderAuteur)=""Lysimachia vulgaris"")) OR (((SPECSYNO.SpeciesZonderAuteur)=""Achillea ptarmica""))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";;;;1;1173;;412;0;0;0;0
"M";1;"4002";1;"UPDATE (_tbl_HS_Opnamen_Grasland_G INNER JOIN t1 ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = t1.RecordingGivid) INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE (((t1.melk_bert_henn_wed_bedek)>=10) AND (([_tbl_HS_Opnamen_Grasland].zuurlaagv_sleutel_bedekking)>=5)) OR ((([_tbl_HS_Opnamen_Grasland].KruidlaagBedekkingSom_Vast)>0) AND (([melk_bert_henn_wed_bedek]/[KruidlaagBedekkingSom_Vast])>=0.1) AND (([zuurlaagv_sleutel_bedekking]/[KruidlaagBedekkingSom_Vast])>=0.05))";;;;1;1174;;412;0;0;0;0
"M";1;"401";0;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS OppHfl_sl INTO t1
FROM (tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA) INNER JOIN tbl_LSVI3_soorten ON SPECSYNO.SPECIESNAM = tbl_LSVI3_soorten.WetNaam
WHERE (((tbl_LSVI3_soorten.SoortenlijstNr)=677))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";;;;1;1175;;414;0;0;0;0
"M";1;"401";1;"UPDATE (_tbl_HS_Opnamen_Grasland_G INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid) INNER JOIN t1 ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = t1.RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE (((t1.OppHfl_sl)>=50)) OR ((([_tbl_HS_Opnamen_Grasland].KruidlaagBedekkingSom_Vast)>0) AND (([OppHfl_sl]/[KruidlaagBedekkingSom_Vast])>=0.5))";;;;1;1176;;414;0;0;0;0
"M";1;"405";0;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS OppZomerklokje INTO t1
FROM tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA
WHERE (((SPECSYNO.SpeciesZonderAuteur)=""Leucojum aestivum""))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";;;;1;1177;;415;0;0;0;0
"M";1;"405";1;"UPDATE (_tbl_HS_Opnamen_Grasland_G INNER JOIN t1 ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = t1.RecordingGivid) INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE (((t1.OppZomerklokje)>=5)) OR ((([_tbl_HS_Opnamen_Grasland].KruidlaagBedekkingSom_Vast)>0) AND (([OppZomerklokje]/[KruidlaagBedekkingSom_Vast])>=0.05))";;;;1;1178;;415;0;0;0;0
"M";1;"4061";0;"UPDATE _tbl_HS_Opnamen_Grasland_G INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE ((([_tbl_HS_Opnamen_Grasland].invasief_bedekking)>=1))";;;;1;1179;;416;0;0;0;0
"M";1;"4062";0;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS OppRuig INTO t1
FROM (tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA) INNER JOIN tbl_LSVI3_soorten ON SPECSYNO.SPECIESNAM = tbl_LSVI3_soorten.WetNaam
WHERE (((tbl_LSVI3_soorten.SoortenlijstNr)=676))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";;;;1;1181;;417;0;0;0;0
"M";1;"4062";1;"UPDATE (_tbl_HS_Opnamen_Grasland_G INNER JOIN t1 ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = t1.RecordingGivid) INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE (((t1.OppRuig)>30)) OR ((([_tbl_HS_Opnamen_Grasland].KruidlaagBedekkingSom_Vast)>0) AND (([OppRuig]/[KruidlaagBedekkingSom_Vast])>=0.3))";;;;1;1182;;417;0;0;0;0
"M";1;"410";0;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS OppHWilgenr INTO t1
FROM tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA
WHERE (((SPECSYNO.SpeciesZonderAuteur)=""Epilobium hirsutum""))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";;;;1;1183;;419;0;0;0;0
"M";1;"410";1;"UPDATE (_tbl_HS_Opnamen_Grasland_G INNER JOIN t1 ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = t1.RecordingGivid) INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE (((t1.OppHWilgenr)>=5)) OR ((([_tbl_HS_Opnamen_Grasland].KruidlaagBedekkingSom_Vast)>0) AND (([OppHWilgenr]/[KruidlaagBedekkingSom_Vast])>=0.05))";;;;1;1184;;419;0;0;0;0
"M";1;"4111";0;"UPDATE _tbl_HS_Opnamen_Grasland_G INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE ((([_tbl_HS_Opnamen_Grasland].invasief_bedekking)>=1))";;;;1;1185;;420;0;0;0;0
"M";1;"4112";0;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS OppRuig INTO t1
FROM (tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA) INNER JOIN tbl_LSVI3_soorten ON SPECSYNO.SPECIESNAM = tbl_LSVI3_soorten.WetNaam
WHERE (((tbl_LSVI3_soorten.SoortenlijstNr)=676))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";;;;1;1187;;421;0;0;0;0
"M";1;"4112";1;"UPDATE (_tbl_HS_Opnamen_Grasland_G INNER JOIN t1 ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = t1.RecordingGivid) INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE (((t1.OppRuig)>30)) OR ((([_tbl_HS_Opnamen_Grasland].KruidlaagBedekkingSom_Vast)>0) AND (([OppRuig]/[KruidlaagBedekkingSom_Vast])>=0.3))";;;;1;1188;;421;0;0;0;0
"M";1;"420";0;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS OppPoelruit INTO t1
FROM tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA
WHERE (((SPECSYNO.SpeciesZonderAuteur)=""Thalictrum flavum""))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";;;;1;1189;;423;0;0;0;0
"M";1;"420";1;"UPDATE (_tbl_HS_Opnamen_Grasland_G INNER JOIN t1 ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = t1.RecordingGivid) INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE (((t1.OppPoelruit)>=5)) OR ((([_tbl_HS_Opnamen_Grasland].KruidlaagBedekkingSom_Vast)>0) AND (([OppPoelruit]/[KruidlaagBedekkingSom_Vast])>=0.05))";;;;1;1190;;423;0;0;0;0
"M";1;"421";0;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS OppGras_min3spec INTO t1
FROM tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA
WHERE (((SPECSYNO.IsEenGras)=True) AND (Not (SPECSYNO.SpeciesZonderAuteur)=""Phragmites australis"" And Not (SPECSYNO.SpeciesZonderAuteur)=""Phalaris arundinacea"" And Not (SPECSYNO.SpeciesZonderAuteur)=""Glyceria maxima""))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";;;;1;1191;;424;0;0;0;0
"M";1;"421";1;"UPDATE (_tbl_HS_Opnamen_Grasland_G LEFT JOIN t1 ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = t1.RecordingGivid) INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE (((Nz([AfstandTotWaterloop_vast],0))<=15) AND ((Nz([OppGras_min3spec]))<30) AND (([_tbl_HS_Opnamen_Grasland].natteruigte_bedekking)>=30)) OR (((Nz([AfstandTotWaterloop_vast],0))<=15) AND (([_tbl_HS_Opnamen_Grasland].KruidlaagBedekkingSom_Vast)>0) AND (([natteruigte_bedekking]/[KruidlaagBedekkingSom_Vast])>=0.3) AND ((Nz([OppGras_min3spec])/[KruidlaagBedekkingSom_Vast])<0.3))";;;;1;1192;;424;0;0;0;0
"M";1;"4251";0;"UPDATE _tbl_HS_Opnamen_Grasland_G INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE ((([_tbl_HS_Opnamen_Grasland].[6430_eutro_bedekking])>50)) OR ((([_tbl_HS_Opnamen_Grasland].KruidlaagBedekkingSom_Vast)>0) AND (([6430_eutro_bedekking]/[KruidlaagBedekkingSom_Vast])>0.5))";;;;1;1193;;425;0;0;0;0
"M";1;"4252";0;"UPDATE _tbl_HS_Opnamen_Grasland_G INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE ((([_tbl_HS_Opnamen_Grasland].[6430_ruderaal_bedekking])>30)) OR ((([_tbl_HS_Opnamen_Grasland].KruidlaagBedekkingSom_Vast)>0) AND (([6430_ruderaal_bedekking]/[KruidlaagBedekkingSom_Vast])>0.3))";;;;1;1194;;426;0;0;0;0
"M";1;"4253";0;"UPDATE _tbl_HS_Opnamen_Grasland_G INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE ((([_tbl_HS_Opnamen_Grasland].[6430_verdroging_bedekking])>30)) OR ((([_tbl_HS_Opnamen_Grasland].KruidlaagBedekkingSom_Vast)>0) AND (([6430_verdroging_bedekking]/[KruidlaagBedekkingSom_Vast])>0.3));";;;;1;1195;;427;0;0;0;0
"M";1;"4254";0;"UPDATE _tbl_HS_Opnamen_Grasland_G INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE ((([_tbl_HS_Opnamen_Grasland].invasief_bedekking)>1))";;;;1;1196;;428;0;0;0;0
"M";1;"4255";0;"UPDATE _tbl_HS_Opnamen_Grasland_G INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE ((([_tbl_HS_Opnamen_Grasland].[6430_rus_bedekking])>30)) OR ((([_tbl_HS_Opnamen_Grasland].KruidlaagBedekkingSom_Vast)>0) AND (([6430_rus_bedekking]/[KruidlaagBedekkingSom_Vast])>0.3))";;;;1;1197;;429;0;0;0;0
"M";1;"430";0;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS OppReusMoes INTO t1
FROM tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA
WHERE (((SPECSYNO.SpeciesZonderAuteur)=""Cirsium oleraceum"" Or (SPECSYNO.SpeciesZonderAuteur)=""Equisetum telmateia""))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";;;;1;1198;;431;0;0;0;0
"M";1;"430";1;"UPDATE (_tbl_HS_Opnamen_Grasland_G INNER JOIN t1 ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = t1.RecordingGivid) INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE (((t1.OppReusMoes)>=5)) OR ((([_tbl_HS_Opnamen_Grasland].KruidlaagBedekkingSom_Vast)>0) AND (([OppReusMoes]/[KruidlaagBedekkingSom_Vast])>=0.05))";;;;1;1199;;431;0;0;0;0
"M";1;"431";0;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS OppGras_min3spec INTO t1
FROM tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA
WHERE (((SPECSYNO.IsEenGras)=True) AND (Not (SPECSYNO.SpeciesZonderAuteur)=""Phragmites australis"" And Not (SPECSYNO.SpeciesZonderAuteur)=""Phalaris arundinacea"" And Not (SPECSYNO.SpeciesZonderAuteur)=""Glyceria maxima""))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";;;;1;1200;;432;0;0;0;0
"M";1;"431";1;"UPDATE (_tbl_HS_Opnamen_Grasland_G LEFT JOIN t1 ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = t1.RecordingGivid) INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE (((Nz([AfstandTotWaterloop_vast],0))<=15) AND ((Nz([OppGras_min3spec]))<30) AND (([_tbl_HS_Opnamen_Grasland].natteruigte_bedekking)>=30)) OR (((Nz([AfstandTotWaterloop_vast],0))<=15) AND (([_tbl_HS_Opnamen_Grasland].KruidlaagBedekkingSom_Vast)>0) AND (([natteruigte_bedekking]/[KruidlaagBedekkingSom_Vast])>=0.3) AND ((Nz([OppGras_min3spec])/[KruidlaagBedekkingSom_Vast])<0.3))";;;;1;1201;;432;0;0;0;0
